chrom,start,stop,65265,66196,66786,67337
1,30365,30503,0.0,0.0,0.0,0.0
1,1102483,1102578,1011.6376049999983,631.5906450000008,880.1189330000005,361.33969999999823
1,1103242,1103332,1319.8928310000028,886.1089039999962,940.798906,577.4779399999978
1,1104384,1104467,109.72161500000009,113.81626399999988,103.98576699999994,85.29928899999994
1,3044538,3044599,0.0,0.0,0.0,0.0
1,3477258,3477354,0.21556300000000003,0.2240480000000006,1.2965810000000029,0.5254580000000003
1,6489893,6489956,0.0,0.0,0.0,0.0
1,9211726,9211836,149.3852249999994,231.44133999999985,107.61619200000001,88.10172999999993
1,10287775,10287861,0.0,0.0,0.0,0.0
1,17185443,17185516,0.0,0.0,0.0,0.0
1,19223564,19223642,0.0,0.0,0.0,0.0
1,21314806,21314925,0.0,0.0,0.0,0.0
1,23189651,23189719,0.0,0.0,0.0,0.0
1,23370797,23370865,0.0,0.0,0.0,0.0
1,26232852,26232945,1.7245049999999982,1.3442870000000027,2.0745289999999996,1.5763729999999938
1,26881032,26881084,16.38279499999999,12.098578999999978,13.743754999999975,7.181254000000022
1,32224260,32224336,0.0,0.0,0.0,0.17515300000000095
1,33797993,33798093,2.155631000000008,2.016430000000009,1.5558969999999954,0.5254580000000003
1,35135199,35135295,0.21556300000000003,0.0,0.0,0.17515300000000095
1,37627163,37627235,0.0,0.0,0.0,0.0
1,38554902,38555001,0.0,0.0,1.0372649999999988,0.875763000000004
1,41220026,41220118,9265.54851199997,7910.45438200002,15297.57692399997,8674.780082999974
1,41222955,41223044,0.8622520000000001,0.8961909999999984,4.667689999999994,1.4012200000000015
1,52302015,52302074,0.0,0.0,0.0,0.0
1,62544457,62544531,0.0,0.0,0.0,0.0
1,62544460,62544528,0.0,0.0,0.0,0.17515300000000095
1,65523437,65523525,0.0,0.0,0.0,0.0
1,65524116,65524191,9663.693548999974,3217.54992999999,6521.800577000011,5129.51742499999
1,67094122,67094200,1.2933789999999956,1.7923819999999968,0.25931599999999894,11.38491500000005
1,68649200,68649293,0.8622520000000001,0.8961909999999984,0.7779479999999983,2.276982999999987
1,71533313,71533399,264.4959180000004,273.3382710000004,342.29728700000084,297.75932599999953
1,94312387,94312467,0.21556300000000003,0.672143000000002,1.2965810000000029,8.407322000000018
1,98511625,98511727,1.0778149999999966,12.098578999999978,0.0,3.3278980000000042
1,100746796,100746864,0.0,0.0,0.0,0.0
1,110141514,110141589,369.4751449999986,285.8849459999989,635.5838260000015,453.1196329999986
1,113004391,113004455,0.0,0.0,0.0,0.0
1,117214370,117214449,0.0,0.0,0.0,0.0
1,117637264,117637350,10.347029000000017,8.96191100000003,18.930076999999986,9.633389999999975
1,142667288,142667363,0.0,0.0,0.0,0.0
1,143163749,143163822,0.0,0.0,0.0,0.0
1,143424140,143424215,0.0,0.0,0.0,0.0
1,150524404,150524490,0.0,0.0,0.0,0.0
1,151518271,151518367,0.0,0.0,0.0,0.0
1,154166140,154166219,0.21556300000000003,0.8961909999999984,1.2965810000000029,0.5254580000000003
1,154948168,154948259,0.0,0.0,0.0,0.0
1,155164967,155165063,81.26728700000014,56.46003600000022,44.86168999999991,85.64959400000008
1,155316140,155316236,0.0,0.0,0.0,0.17515300000000095
1,156390132,156390221,269.02274300000073,493.1291269999981,8228.619320999998,1586.0062930000079
1,156905922,156906036,0.0,0.4480960000000012,0.0,0.0
1,159869768,159869869,0.0,0.0,0.0,0.0
1,162312335,162312430,0.43112600000000006,0.672143000000002,0.0,0.0
1,165877157,165877213,0.0,0.0,0.0,0.0
1,166123979,166124035,0.0,0.0,0.0,0.0
1,167967897,167967964,0.0,0.0,0.0,0.0
1,168344761,168344859,0.0,0.0,0.0,0.0
1,170120518,170120603,0.0,0.0,0.0,0.0
1,172107937,172108047,10.562591999999997,67.21432900000022,6.7422189999999835,44.839051000000104
1,172107947,172108028,0.0,0.0,0.0,0.0
1,172113674,172113784,1243.5834949999992,3545.779903999996,384.5658150000012,2857.088310000011
1,176998498,176998581,0.0,0.0,0.0,0.17515300000000095
1,180407448,180407525,0.0,0.0,0.25931599999999894,0.0
1,193105632,193105713,0.0,0.0,0.0,0.0
1,198828001,198828111,538.907737000001,609.6339639999975,97.24354699999998,313.1727499999992
1,198828172,198828282,2437.156352000005,2485.8099350000102,468.3249240000004,1792.1608380000068
1,201777738,201777830,0.0,0.0,0.0,0.0
1,205417429,205417526,92.47656800000003,54.219558999999926,181.78060499999995,22.594678000000037
1,207975196,207975284,2376.367558999995,820.0148139999972,657.885011999999,581.6816010000011
1,207975787,207975868,454.4070039999995,420.08955600000036,159.99804999999938,152.03240899999966
1,209605477,209605587,14092.437334999959,23546.07564700011,69160.64815500005,6145.927641999991
1,209796788,209796855,0.0,0.0,0.0,0.0
1,212250954,212251027,0.0,0.0,0.0,0.0
1,220291194,220291304,1.5089419999999962,0.8961909999999984,3.111793999999991,2.9775929999999966
1,220291498,220291583,73.93814200000028,46.37788699999988,43.824424999999856,84.59867900000006
1,224444705,224444843,3.4490099999999964,4.705003000000008,23.857084000000103,7.181254000000022
1,228284963,228285042,0.0,0.2240480000000006,0.0,0.0
1,231155573,231155670,0.0,0.0,0.0,0.0
1,236016299,236016360,0.6466889999999984,0.4480960000000012,0.5186319999999979,0.7006100000000007
1,241295571,241295646,0.0,0.0,0.0,0.0
1,247365268,247365362,0.0,0.0,0.0,0.0
1,249120575,249120642,0.21556300000000003,0.0,0.0,0.0
2,10332739,10332797,0.0,0.0,0.0,0.0
2,11907569,11907651,1.0778149999999966,0.0,0.0,0.0
2,11977058,11977112,0.0,0.0,0.0,0.0
2,12339255,12339327,0.0,0.0,0.0,0.0
2,12877492,12877570,0.0,0.0,0.0,0.0
2,25551508,25551590,5.173513999999986,7.841672000000013,2.333844999999997,14.012204000000073
2,28219233,28219316,0.0,0.0,0.0,0.0
2,32757219,32757313,0.0,0.0,0.0,0.0
2,47604813,47604909,0.0,0.0,0.0,0.0
2,54076258,54076342,0.43112600000000006,0.672143000000002,1.2965810000000029,0.7006100000000007
2,56210101,56210211,44.837123999999875,28.678114000000008,0.25931599999999894,14.537660999999959
2,56216084,56216194,0.6466889999999984,0.0,0.0,0.17515300000000095
2,56227848,56227930,0.21556300000000003,0.0,0.5186319999999979,0.17515300000000095
2,69330813,69330887,0.43112600000000006,0.0,0.5186319999999979,0.35030500000000037
2,70480049,70480137,0.0,0.0,0.0,0.0
2,79876419,79876485,0.0,0.0,0.0,0.0
2,97464014,97464090,2.155631000000008,5.601193999999985,0.7779479999999983,6.65579699999997
2,109757945,109758044,0.0,0.0,0.0,0.0
2,109930026,109930081,0.0,0.0,0.0,0.0
2,110827537,110827619,0.0,0.0,0.0,0.0
2,114340535,114340673,0.0,0.0,0.0,0.0
2,133014538,133014653,0.0,0.0,0.0,0.0
2,134884695,134884763,0.0,0.2240480000000006,0.0,0.35030500000000037
2,136422966,136423048,59.92654000000021,70.57504499999973,45.898954000000174,206.85515499999954
2,176032360,176032437,0.0,0.0,0.0,0.0
2,177015030,177015140,23719.916284000028,41788.94073399995,22162.45273600004,8604.54391200002
2,177465707,177465780,0.0,0.0,0.0,0.0
2,178120672,178120738,0.0,0.0,0.0,0.0
2,180725562,180725635,0.43112600000000006,0.4480960000000012,1.2965810000000029,0.0
2,189162218,189162315,0.21556300000000003,0.2240480000000006,0.0,0.5254580000000003
2,189860355,189860418,0.0,0.2240480000000006,0.0,0.0
2,189997761,189997837,0.21556300000000003,0.672143000000002,0.5186319999999979,1.5763729999999938
2,207647957,207648032,1.1855970000000011,0.7841669999999973,0.7779484999999977,0.437881500000002
2,207974710,207974797,137.96038100000047,188.2001210000008,62.754503000000106,61.30339099999988
2,208133998,208134148,0.0,0.0,0.0,0.0
2,213290986,213291084,0.0,0.0,0.0,0.0
2,219267368,219267445,632.4621210000007,884.3165219999992,1454.2448359999985,410.5575649999995
2,219866366,219866430,3268.7987720000065,270.8737459999994,202.00726199999937,36.25657700000009
2,219923409,219923472,0.0,0.0,0.0,0.5254580000000003
2,220158832,220158922,1.0778149999999966,0.672143000000002,0.25931599999999894,1.5763729999999938
2,220413794,220413869,0.0,0.0,0.0,0.17515300000000095
2,220771222,220771286,0.0,0.0,0.0,0.0
2,232578023,232578108,0.0,0.0,0.0,0.0
2,232756951,232757008,0.0,0.0,0.0,0.0
2,233037362,233037457,0.0,0.0,0.0,0.0
2,240227156,240227240,0.0,0.0,0.0,0.0
2,241395417,241395506,45.483812999999884,111.7998340000001,53.678438000000035,372.7246149999993
2,242417319,242417397,0.0,0.2240480000000006,0.0,0.0
3,10371912,10371969,0.0,0.0,0.0,0.0
3,10436172,10436246,0.43112600000000006,0.2240480000000006,0.25931599999999894,0.0
3,15537745,15537815,0.0,0.0,0.0,0.0
3,15738804,15738878,0.0,0.0,0.0,0.0
3,15915277,15915356,0.0,0.0,0.0,0.0
3,16974687,16974752,0.0,0.0,0.0,0.0
3,31203195,31203279,0.0,0.2240480000000006,0.0,0.0
3,35785967,35786051,42.68149300000004,38.088120000000096,30.599302999999967,144.3256970000002
3,38010894,38010971,0.8622520000000001,2.240477999999997,1.8152129999999953,2.1018310000000033
3,44155703,44155802,1.0778149999999966,1.5683339999999946,0.5186319999999979,0.7006100000000007
3,44903379,44903473,0.0,0.0,0.0,0.0
3,47891044,47891119,1.0778149999999966,0.4480960000000012,1.0372649999999988,0.875763000000004
3,48357849,48357949,1.7245049999999982,0.672143000000002,0.5186319999999979,0.17515300000000095
3,48616334,48616410,0.0,0.0,0.0,0.0
3,49057580,49057667,291.872431000001,271.0977940000007,519.410201000001,212.1097319999995
3,49058050,49058142,421.6414139999992,532.561533999998,1086.0159369999974,301.4375290000011
3,49311552,49311619,0.0,0.0,0.0,0.0
3,50210758,50210852,0.0,0.0,0.0,0.0
3,52302293,52302377,454.19144100000136,399.4771620000006,931.7228419999994,349.60447900000105
3,52328234,52328324,0.6466889999999984,0.0,0.25931599999999894,0.35030500000000037
3,55886519,55886622,0.0,0.0,0.0,0.0
3,67275887,67275951,0.0,0.0,0.0,0.0
3,69098108,69098186,0.6466889999999984,0.0,0.0,0.35030500000000037
3,71591120,71591240,0.0,0.0,0.0,0.17515300000000095
3,75679913,75680009,0.0,0.0,0.0,0.0
3,75787430,75787514,0.0,0.0,0.0,0.0
3,79557036,79557119,0.0,0.0,0.0,0.0
3,99683157,99683242,0.0,0.0,0.0,0.17515300000000095
3,111831647,111831745,0.0,0.0,0.0,0.0
3,114035321,114035416,0.0,0.0,0.0,0.0
3,120114514,120114576,0.0,0.0,0.0,0.0
3,124451285,124451363,0.0,0.0,0.0,0.0
3,125509246,125509395,0.0,0.0,0.0,0.0
3,159000434,159000523,0.0,0.0,0.0,0.0
3,160122375,160122473,247.89755899999997,569.3053669999981,920.0536159999997,305.1157329999991
3,160122532,160122613,15.304979999999933,29.574305000000074,33.192463999999994,9.107931999999948
3,163889258,163889344,0.0,0.0,0.0,0.0
3,168269641,168269737,1.0778149999999966,0.2240480000000006,0.7779479999999983,11.034610000000004
3,170824452,170824548,0.0,0.0,0.0,0.0
3,183959192,183959277,0.43112600000000006,0.0,0.0,0.5254580000000003
3,186504460,186504566,4.095699,2.240477999999997,2.593161000000006,0.5254580000000003
3,188406568,188406654,3966.145385000002,4018.968779999996,4144.390330999984,3500.4236060000158
3,189547710,189547798,296.61481900000035,152.57652700000025,553.3806139999989,143.6250870000003
3,194855234,194855309,0.21556300000000003,0.0,0.0,0.0
3,195426271,195426368,0.8622520000000001,0.4480960000000012,1.8152129999999953,0.35030500000000037
3,197401366,197401447,0.0,0.0,0.0,0.0
4,343945,344041,0.0,0.0,0.0,0.0
4,1988110,1988204,0.21556300000000003,0.2240480000000006,0.0,0.0
4,7461754,7461845,0.0,0.0,0.0,0.0
4,8007027,8007108,4.526825000000001,9.634054000000042,1.5558969999999954,3.1527459999999876
4,9557788,9557937,0.0,0.0,0.0,0.0
4,10080234,10080316,0.0,0.2240480000000006,0.0,0.17515300000000095
4,11370450,11370545,0.21556300000000003,0.0,0.0,0.0
4,20529897,20530007,1.0778149999999966,0.672143000000002,0.0,0.35030500000000037
4,24521814,24521913,0.8622520000000001,0.8961909999999984,0.0,0.0
4,28821203,28821290,0.0,0.0,0.0,0.0
4,36427987,36428050,0.0,0.0,0.0,0.0
4,38869652,38869748,88.59643200000018,106.42268799999998,73.6457800000002,82.84715399999955
4,83674489,83674583,0.0,0.0,0.0,0.0
4,99918537,99918611,0.6466889999999984,0.0,0.7779479999999983,0.5254580000000003
4,102251458,102251571,0.21556300000000003,0.0,0.0,0.0
4,110409853,110409951,18.322862999999987,14.787152000000008,13.743754999999975,22.769830999999957
4,111781737,111781803,0.0,0.0,0.0,0.0
4,113569029,113569097,0.0,0.0,0.0,0.0
4,113569159,113569227,0.0,0.0,0.0,0.0
4,113569338,113569407,0.0,0.0,0.0,0.0
4,113569518,113569586,0.0,0.0,0.0,0.0
4,113569640,113569713,0.0,0.0,0.0,0.0
4,114028018,114028111,0.0,0.2240480000000006,0.0,0.17515300000000095
4,115577914,115578010,2.3711940000000022,0.4480960000000012,0.0,1.751525000000001
4,117220880,117220924,0.0,0.0,0.0,0.0
4,126428413,126428462,0.0,0.0,0.0,0.0
4,144264612,144264688,0.0,0.0,0.0,0.35030500000000037
4,148265780,148265869,0.0,0.0,0.0,0.0
4,153410478,153410568,0.21556300000000003,0.2240480000000006,0.0,0.35030500000000037
4,166307393,166307489,0.0,0.0,0.0,0.0
4,174189310,174189384,0.0,0.0,0.0,0.0
4,175344945,175345015,0.0,0.0,0.0,0.0
4,183090445,183090531,1.0778149999999966,0.672143000000002,0.0,5.25457600000002
4,185772166,185772264,0.0,0.0,0.0,0.17515300000000095
5,1708899,1708983,0.0,0.0,0.0,0.0
5,6827965,6828034,0.0,0.0,0.0,0.0
5,15935290,15935369,2.3711940000000022,6.7214330000000055,1.2965810000000029,10.684305000000029
5,31936207,31936265,0.0,0.0,0.0,0.0
5,32394483,32394581,0.8622520000000001,1.1202389999999984,0.25931599999999894,0.7006100000000007
5,36147993,36148090,1.5089419999999962,0.8961909999999984,0.5186319999999979,1.2260679999999984
5,38557603,38557663,0.0,0.0,0.0,0.0
5,53247333,53247429,0.0,0.4480960000000012,0.0,3.8533559999999896
5,54466359,54466450,0.21556300000000003,0.0,0.25931599999999894,0.875763000000004
5,54466473,54466570,0.0,0.0,0.0,0.17515300000000095
5,54468089,54468181,0.0,0.0,0.0,0.0
5,58999431,58999529,256.088957,649.5144659999971,162.33189499999955,183.0344089999999
5,85916313,85916392,46.56162899999987,17.475726000000012,33.711096,7.706711999999979
5,86410695,86410771,0.0,0.0,0.0,0.0
5,87962670,87962757,284.3277220000012,514.413665,8174.162933999986,1573.5704619999956
5,89312437,89312537,0.0,0.0,0.0,0.0
5,92956401,92956494,0.43112600000000006,0.8961909999999984,0.0,2.1018310000000033
5,95414841,95414916,0.0,0.0,0.0,0.0
5,100152185,100152269,0.0,0.0,0.0,0.0
5,109849529,109849616,0.0,0.0,0.0,0.0
5,131701181,131701291,0.0,0.0,0.0,0.17515300000000095
5,132763287,132763398,0.0,0.0,0.0,0.0
5,133561447,133561543,0.0,0.0,0.0,0.0
5,136983260,136983338,30.178832999999962,28.23001800000011,8.298115999999998,54.29728900000008
5,140027428,140027511,0.21556300000000003,0.0,0.0,0.0
5,148441875,148441972,205.43162999999936,149.88795400000055,131.73259200000024,104.21576400000025
5,148808480,148808586,34268.71190099986,31794.394055999895,27947.017566000086,57588.40518200013
5,148810208,148810296,1297.4742689999987,1485.4366710000018,455.359117999999,1098.7319129999976
5,153726665,153726807,0.0,0.0,0.25931599999999894,0.0
5,153975571,153975632,0.0,0.0,0.0,0.0
5,154065335,154065421,0.0,0.0,0.0,0.0
5,159901408,159901490,0.0,0.0,0.0,0.0
5,159912358,159912457,407.4142500000012,269.9775549999996,107.09755999999992,47.991797000000034
5,168195150,168195260,26.083134,31.590735000000013,3.111793999999991,109.47033999999987
5,168690604,168690698,0.21556300000000003,0.672143000000002,0.0,3.678203000000018
5,170813659,170813764,0.6466889999999984,0.672143000000002,0.0,1.2260679999999984
5,175794948,175795034,2.586756999999993,1.7923819999999968,2.0745289999999996,4.904271000000002
5,176056439,176056501,0.0,0.0,0.0,0.0
5,179225277,179225346,0.43112600000000006,0.672143000000002,1.2965810000000029,0.17515300000000095
5,179442302,179442397,30.609959,24.86930200000004,12.965805999999988,31.35230599999984
6,5148466,5148556,0.43112600000000006,0.2240480000000006,0.0,0.7006100000000007
6,18572014,18572111,0.0,0.0,0.0,0.0
6,27115404,27115467,0.0,0.2240480000000006,0.5186319999999979,0.17515300000000095
6,30552108,30552194,2.586756999999993,2.4645249999999934,2.0745289999999996,3.1527459999999876
6,31924615,31924717,0.0,0.0,0.0,0.17515300000000095
6,33665904,33666011,6.46689300000002,5.377146000000015,2.852477000000008,7.181254000000022
6,33967748,33967828,0.21556300000000003,0.2240480000000006,0.0,0.0
6,36590212,36590289,0.0,0.0,0.0,0.17515300000000095
6,45165410,45165507,0.0,0.0,0.0,0.0
6,52009146,52009232,6.682456,3.1366689999999933,19.189393000000074,1251.4649320000003
6,52013720,52013839,0.0,0.4480960000000012,0.7779479999999983,15.763728999999914
6,57254929,57255010,0.0,0.0,0.0,0.0
6,72086662,72086734,690.4485929999976,917.9236870000016,974.5100030000024,432.45163300000047
6,72113253,72113324,15723.818837999983,11240.47628999996,2756.0117910000104,5667.410890000014
6,73677409,73677476,0.0,0.0,0.0,0.0
6,98472406,98472497,0.0,0.0,0.0,0.35030500000000037
6,107231999,107232095,0.0,0.0,0.0,0.0
6,119390211,119390308,0.43112600000000006,0.0,1.0372649999999988,0.0
6,120336324,120336403,0.0,0.0,0.0,0.35030500000000037
6,126805776,126805859,0.0,0.0,0.5186319999999979,0.35030500000000037
6,135300475,135300570,3.4490099999999964,4.256907999999989,0.25931599999999894,0.17515300000000095
6,135560297,135560394,0.0,0.0,0.0,0.0
6,138756349,138756431,0.0,0.4480960000000012,0.25931599999999894,0.0
6,140526388,140526463,0.0,0.0,0.0,0.0
6,155174493,155174570,0.0,0.0,0.0,0.0
6,156267930,156268013,0.0,0.0,0.0,0.0
6,157950163,157950232,0.0,0.0,0.0,0.0
6,159185692,159185785,0.21556300000000003,0.0,0.0,0.17515300000000095
6,166922841,166922921,0.0,0.0,0.0,0.17515300000000095
6,167411294,167411400,0.0,0.0,0.0,0.17515300000000095
7,1062568,1062662,55.83084200000003,92.0836309999999,48.49211600000012,64.98159400000029
7,5535449,5535548,62.297733999999906,99.02911099999987,32.15520000000008,99.66179799999999
7,7106594,7106676,0.0,0.0,0.0,0.0
7,18166842,18166932,0.0,0.0,0.0,0.0
7,19744980,19745059,0.0,0.0,0.0,0.17515300000000095
7,21510675,21510764,0.0,0.0,0.0,0.0
7,25989538,25989606,48841.20824799986,17281.25208600004,30086.116291999908,15895.794044000064
7,27209098,27209182,54.753026000000155,161.98653299999955,414.3871700000014,248.19115600000063
7,30329409,30329506,1.4011600000000028,1.4563104999999994,3.5007675000000043,1.0509155000000017
7,32772592,32772689,0.10778150000000002,0.6721435000000013,2.333844999999997,0.35030500000000037
7,34980371,34980446,0.21556300000000003,0.0,0.0,0.35030500000000037
7,36958961,36959037,0.0,0.0,0.0,0.0
7,43190493,43190593,0.0,0.672143000000002,0.0,0.35030500000000037
7,57023491,57023571,0.0,0.0,0.0,0.0
7,57472730,57472796,0.0,0.0,0.0,0.17515300000000095
7,63081467,63081547,0.0,0.0,0.0,0.0
7,70772657,70772756,0.0,0.0,0.0,0.0
7,70772659,70772754,0.0,0.0,0.0,0.0
7,73125646,73125727,0.21556300000000003,0.0,0.0,0.0
7,73605527,73605624,19.616242000000046,25.3173969999999,33.45178000000006,24.34620400000006
7,91833328,91833412,0.0,0.0,0.0,0.0
7,93112071,93112167,2.8023200000000057,4.480954999999995,0.25931599999999894,2.9775929999999966
7,93113247,93113331,0.21556300000000003,0.672143000000002,0.0,0.0
7,95848973,95849068,0.0,0.0,0.0,0.0
7,98479272,98479352,0.0,0.672143000000002,0.25931599999999894,0.875763000000004
7,99691182,99691266,7820.844649000005,8970.200302999989,10852.379886999972,18134.068413999954
7,99691390,99691470,8200.235697000033,8400.670888999963,8031.539064999986,20107.862439999957
7,99691615,99691697,572.751143000001,429.05146699999875,1006.6652020000016,1613.8555470000085
7,101936368,101936453,0.0,0.0,0.0,0.0
7,102046188,102046302,0.43112600000000006,0.0,0.0,0.35030500000000037
7,114293399,114293510,0.0,0.0,0.0,0.0
7,126698141,126698238,0.8622520000000001,0.4480960000000012,5.44563900000002,1.9266779999999948
7,127721912,127722012,0.0,0.0,0.0,0.0
7,127847924,127847996,0.21556300000000003,0.0,0.0,2.9775929999999966
7,129410222,129410332,11624.455461000034,27185.05941999991,43019.50809300014,22822.026273000047
7,129414531,129414609,12.50266000000005,24.64525400000002,47.195534999999886,49.74332300000007
7,129414744,129414854,3774.509792999994,7988.871099000018,16737.04074099999,14974.84196399994
7,130135951,130136045,34.49009500000009,32.48692599999989,79.86936699999976,229.44983399999927
7,130561505,130561569,6693.0185360000205,6424.345568000003,4627.236957999995,3292.692688000006
7,130562217,130562298,430.9106269999994,430.84384899999856,167.7775340000005,160.0894259999994
7,132719619,132719675,0.0,0.0,0.0,0.0
7,136587913,136588041,0.0,0.0,0.0,0.17515300000000095
7,147075108,147075213,0.0,0.0,0.0,0.0
7,150935506,150935624,14.873853999999973,22.852871999999966,7.0015350000000085,9.98369499999995
7,151130574,151130725,0.0,0.0,0.0,0.0
7,157367027,157367114,9.700338999999987,5.601193999999985,6.7422189999999835,11.034610000000004
7,158325409,158325505,0.0,0.0,0.0,0.0
8,1749290,1749358,0.0,0.0,0.0,0.0
8,1765396,1765473,0.0,0.0,0.0,0.0
8,7946462,7946611,0.0,0.0,0.0,0.0
8,9599181,9599278,0.0,0.0,0.0,0.17515300000000095
8,9760897,9760982,0.0,0.0,0.0,0.0
8,10524487,10524580,0.0,0.0,0.0,0.17515300000000095
8,10682882,10682953,0.0,0.0,0.0,0.0
8,10892715,10892812,17.891736999999953,8.065718999999964,26.96887699999995,43.26267900000006
8,12584740,12584813,0.21556300000000003,0.8961909999999984,0.0,0.5254580000000003
8,12584745,12584808,0.0,0.0,0.0,0.5254580000000003
8,14710946,14711019,0.0,0.0,0.0,0.35030500000000037
8,17539086,17539166,0.8622520000000001,0.672143000000002,1.2965810000000029,0.7006100000000007
8,22102474,22102556,405.25861900000007,603.5846750000014,1939.4253090000072,469.75912499999794
8,26906369,26906480,0.0,0.0,0.0,0.0
8,27559189,27559284,0.0,0.0,0.0,0.0
8,27559193,27559276,0.0,0.2240480000000006,0.0,0.0
8,27743555,27743633,0.0,0.0,0.0,0.0
8,28362632,28362699,0.0,0.0,0.0,0.0
8,29814787,29814864,0.0,0.0,0.0,0.0
8,41517958,41518026,131.27792499999978,131.2919890000002,471.95534999999944,28.02440699999994
8,65291705,65291814,0.0,0.0,0.0,0.17515300000000095
8,75617927,75617982,0.0,0.0,0.0,0.0
8,77879003,77879086,0.0,0.0,0.0,0.0
